# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       2     0.14644     0.14762     0.44168   -6.340780219   -4.990735481    1.350044738
     1       2     0.29347     0.29465     0.29465   -6.675275481   -5.463019592    1.212255889
     1       2    -0.14762    -0.14644    -0.44050   -6.335884339   -4.985977664    1.349906675
     1       2     0.14644    -0.14644    -0.44050   -6.333455781   -4.983285159    1.350170622
     1       2     0.29347     0.00059     0.58870   -6.644230609   -5.256677443    1.387553167
     1       2    -0.14762    -0.44050    -0.14644   -6.335884339   -4.985977663    1.349906676
     1       2    -0.00059    -0.29347    -0.29347   -5.741836416   -4.337233027    1.404603389
     1       2     0.14644    -0.14644    -0.14644   -4.293994321   -2.659701486    1.634292835
     1       2     0.29347     0.00059    -0.29347   -5.741836416   -4.337233027    1.404603389
     1       2    -0.14762    -0.44050     0.14762   -6.338314088   -4.988670647    1.349643441
     1       2    -0.00059    -0.29347     0.00059   -4.285721702   -2.588206884    1.697514818
     1       2     0.29347    -0.29347     0.00059   -5.741836416   -4.337233027    1.404603389
     1       2     0.44050    -0.14644    -0.14644   -6.333455781   -4.983285160    1.350170621
     1       2    -0.00059     0.58870     0.29465   -6.644230609   -5.256677443    1.387553166
     1       2     0.14644    -0.44050     0.14762   -6.335884339   -4.985977663    1.349906676
     1       2    -0.14762     0.14762    -0.44050   -6.338314088   -4.988670647    1.349643441
     1       2    -0.00059     0.29465     0.58870   -6.644230609   -5.256677443    1.387553166
     1       2    -0.44168    -0.14644    -0.14644   -6.338398806   -4.988088720    1.350310086
     1       2    -0.29465     0.00059    -0.29347   -5.748457155   -4.343917575    1.404539580
     1       2    -0.00059     0.00059    -0.29347   -4.285721702   -2.588206884    1.697514818
     1       2     0.14644     0.14762    -0.44050   -6.335884339   -4.985977664    1.349906675
     1       2    -0.29465    -0.29347     0.00059   -5.748457155   -4.343917575    1.404539579
     1       2    -0.14762    -0.14644    -0.14644   -4.304328967   -2.670257427    1.634071540
     1       3    -0.00059     0.00059     0.00059   -0.354907694    1.752616681    2.107524375
     1       3     0.14644     0.14762    -0.14644   -0.915533699    1.093252877    2.008786576
     1       3     0.29347     0.29465    -0.29347   -1.295195170    0.614852590    1.910047760
     1       3    -0.14762    -0.14644     0.14762   -0.917487389    1.091295235    2.008782624
     1       3     0.14644    -0.14644     0.14762   -0.915533699    1.093252877    2.008786576
     1       3     0.29347     0.00059     0.00059   -1.835428834    0.014374391    1.849803225
     1       3     0.44050     0.14762    -0.14644   -3.353011099   -1.772232758    1.580778341
     1       3    -0.00059    -0.29347     0.29465   -3.486194881   -1.959605199    1.526589682
     1       3     0.29347    -0.29347     0.29465   -1.295195170    0.614852590    1.910047760
     1       3     0.44050    -0.14644     0.14762   -3.353011099   -1.772232758    1.580778341
     1       3     0.58753     0.00059     0.00059   -2.705009786   -1.112923350    1.592086435
     1       3    -0.44168     0.14762    -0.14644   -3.361888037   -1.781898176    1.579989860
     1       3    -0.14762     0.14762    -0.14644   -0.917487389    1.091295235    2.008782624
     1       3    -0.00059     0.29465    -0.29347   -3.486194881   -1.959605199    1.526589682
     1       3    -0.44168    -0.14644     0.14762   -3.361888037   -1.781898175    1.579989861
     1       3    -0.29465     0.00059     0.00059   -1.842007136    0.007796101    1.849803238
     1       3    -0.14762     0.14762     0.14762   -0.916191801    1.092594775    2.008786576
     1       3    -0.00059     0.29465     0.00059   -1.842007136    0.007796101    1.849803238
     1       3     0.14644     0.44168    -0.14644   -3.361021917   -1.781543787    1.579478130
     1       3    -0.29465     0.00059     0.29465   -3.492110468   -1.965792335    1.526318133
     1       3    -0.00059     0.00059     0.29465   -1.842007136    0.007796101    1.849803238
     1       3     0.14644     0.14762     0.14762   -0.917487389    1.091295235    2.008782624
     1       3     0.29347     0.29465     0.00059   -3.486194881   -1.959605199    1.526589682
     1       3    -0.14762    -0.14644     0.44168   -3.361888037   -1.781898176    1.579989861
     1       3     0.14644    -0.14644     0.44168   -3.361021917   -1.781543786    1.579478131
     1       3     0.29347     0.00059     0.29465   -3.486194881   -1.959605199    1.526589682
     1       3     0.44050     0.14762     0.14762   -3.353785908   -1.772500416    1.581285492
     1       3    -0.00059    -0.29347    -0.58753   -3.679821941   -2.184632563    1.495189378
     1       3    -0.29465     0.29465     0.00059   -3.492110468   -1.965792335    1.526318133
     1       3    -0.14762     0.44168    -0.14644   -3.361888037   -1.781898176    1.579989861
     1       3     0.58753     0.00059     0.29465   -3.679821941   -2.184632563    1.495189378
     1       3    -0.44168     0.14762     0.14762   -3.362692894   -1.782195080    1.580497813
     1       3    -0.29465     0.29465     0.29465   -1.295066873    0.614981904    1.910048777
     1       3    -0.14762     0.44168     0.14762   -3.362692894   -1.782195080    1.580497814
     1       3    -0.00059     0.58870     0.00059   -2.705009786   -1.112923350    1.592086435
     1       3     0.14644    -0.44050    -0.14644   -3.352174542   -1.771907236    1.580267306
     1       3    -0.14762     0.14762     0.44168   -3.362692894   -1.782195080    1.580497813
     1       3    -0.00059     0.29465     0.29465   -3.492110468   -1.965792335    1.526318133
     1       3     0.14644     0.44168     0.14762   -3.361888037   -1.781898175    1.579989862
     1       3    -0.29465     0.00059    -0.58753   -3.679821941   -2.184632563    1.495189378
     1       3    -0.00059     0.00059     0.58870   -2.705009786   -1.112923350    1.592086435
     1       3     0.14644     0.14762     0.44168   -3.361888037   -1.781898176    1.579989861
     1       3     0.29347     0.29465     0.29465   -1.295195171    0.614852590    1.910047760
     1       3    -0.14762    -0.14644    -0.44050   -3.353011099   -1.772232759    1.580778341
     1       3     0.14644    -0.14644    -0.44050   -3.352174542   -1.771907234    1.580267307
     1       3     0.29347     0.00059     0.58870   -3.679821941   -2.184632563    1.495189378
     1       3    -0.14762    -0.44050    -0.14644   -3.353011099   -1.772232758    1.580778341
     1       3    -0.00059    -0.29347    -0.29347   -3.480269117   -1.953409260    1.526859857
     1       3     0.14644    -0.14644    -0.14644   -0.910586356    1.098200220    2.008786576
     1       3     0.29347     0.00059    -0.29347   -3.480269117   -1.953409261    1.526859856
     1       3    -0.14762    -0.44050     0.14762   -3.353785908   -1.772500416    1.581285492
     1       3    -0.00059    -0.29347     0.00059   -1.835428835    0.014374391    1.849803225
     1       3     0.29347    -0.29347     0.00059   -3.480269117   -1.953409261    1.526859856
     1       3     0.44050    -0.14644    -0.14644   -3.352174542   -1.771907235    1.580267306
     1       3    -0.00059     0.58870     0.29465   -3.679821941   -2.184632563    1.495189378
     1       3     0.14644    -0.44050     0.14762   -3.353011099   -1.772232759    1.580778340
     1       3    -0.14762     0.14762    -0.44050   -3.353785908   -1.772500417    1.581285491
     1       3    -0.00059     0.29465     0.58870   -3.679821941   -2.184632563    1.495189378
     1       3    -0.44168    -0.14644    -0.14644   -3.361021917   -1.781543786    1.579478131
     1       3    -0.29465     0.00059    -0.29347   -3.486194881   -1.959605199    1.526589682
     1       3    -0.00059     0.00059    -0.29347   -1.835428835    0.014374391    1.849803225
     1       3     0.14644     0.14762    -0.44050   -3.353011099   -1.772232758    1.580778341
     1       3    -0.29465    -0.29347     0.00059   -3.486194881   -1.959605198    1.526589683
     1       3    -0.14762    -0.14644    -0.14644   -0.915533699    1.093252877    2.008786576
     1       4    -0.00059     0.00059     0.00059   -0.354907694    1.752616681    2.107524375
     1       4     0.14644     0.14762    -0.14644   -0.909500009    1.099282596    2.008782606
     1       4     0.29347     0.29465    -0.29347   -1.295094713    0.614954064    1.910048777
     1       4    -0.14762    -0.14644     0.14762   -0.911283134    1.097503442    2.008786576
     1       4     0.14644    -0.14644     0.14762   -0.909500009    1.099282596    2.008782606
     1       4     0.29347     0.00059     0.00059   -1.835405217    0.014400475    1.849805692
     1       4     0.44050     0.14762    -0.14644   -2.128350277   -0.377284322    1.751065956
     1       4    -0.00059    -0.29347     0.29465   -1.378310431    0.531735980    1.910046411
     1       4     0.29347    -0.29347     0.29465   -1.295094713    0.614954064    1.910048777
     1       4     0.44050    -0.14644     0.14762   -2.128350277   -0.377284322    1.751065956
     1       4     0.58753     0.00059     0.00059   -2.704954466   -1.112867457    1.592087009
     1       4    -0.44168     0.14762    -0.14644   -2.131422522   -0.380356537    1.751065984
     1       4    -0.14762     0.14762    -0.14644   -0.911283134    1.097503442    2.008786576
     1       4    -0.00059     0.29465    -0.29347   -1.378310431    0.531735980    1.910046411
     1       4    -0.44168    -0.14644     0.14762   -2.131422521   -0.380356537    1.751065984
     1       4    -0.29465     0.00059     0.00059   -1.841983268    0.007822424    1.849805692
     1       4    -0.14762     0.14762     0.14762   -0.916191800    1.092594776    2.008786576
     1       4    -0.00059     0.29465     0.00059   -1.841983268    0.007822424    1.849805692
     1       4     0.14644     0.44168    -0.14644   -2.134057838   -0.382989945    1.751067893
     1       4    -0.29465     0.00059     0.29465   -1.382401584    0.527647193    1.910048777
     1       4    -0.00059     0.00059     0.29465   -1.841983268    0.007822424    1.849805692
     1       4     0.14644     0.14762     0.14762   -0.911283134    1.097503442    2.008786576
     1       4     0.29347     0.29465     0.00059   -1.378310431    0.531735980    1.910046411
     1       4    -0.14762    -0.14644     0.44168   -2.131422522   -0.380356537    1.751065984
     1       4     0.14644    -0.14644     0.44168   -2.134057838   -0.382989945    1.751067893
     1       4     0.29347     0.00059     0.29465   -1.378310431    0.531735980    1.910046411
     1       4     0.44050     0.14762     0.14762   -2.125651827   -0.374583934    1.751067893
     1       4    -0.00059    -0.29347    -0.58753   -3.393175126   -1.844240862    1.548934264
     1       4    -0.29465     0.29465     0.00059   -1.382401584    0.527647193    1.910048777
     1       4    -0.14762     0.44168    -0.14644   -2.131422522   -0.380356538    1.751065984
     1       4     0.58753     0.00059     0.29465   -3.393175126   -1.844240862    1.548934264
     1       4    -0.44168     0.14762     0.14762   -2.128719157   -0.377651264    1.751067893
     1       4    -0.29465     0.29465     0.29465   -1.295066873    0.614981904    1.910048777
     1       4    -0.14762     0.44168     0.14762   -2.128719157   -0.377651264    1.751067893
     1       4    -0.00059     0.58870     0.00059   -2.704954466   -1.112867457    1.592087009
     1       4     0.14644    -0.44050    -0.14644   -2.130981328   -0.379913435    1.751067893
     1       4    -0.14762     0.14762     0.44168   -2.128719157   -0.377651264    1.751067893
     1       4    -0.00059     0.29465     0.29465   -1.382401584    0.527647193    1.910048777
     1       4     0.14644     0.44168     0.14762   -2.131422522   -0.380356538    1.751065984
     1       4    -0.29465     0.00059    -0.58753   -3.393175126   -1.844240862    1.548934264
     1       4    -0.00059     0.00059     0.58870   -2.704954466   -1.112867457    1.592087009
     1       4     0.14644     0.14762     0.44168   -2.131422522   -0.380356537    1.751065984
     1       4     0.29347     0.29465     0.29465   -1.295094713    0.614954064    1.910048777
     1       4    -0.14762    -0.14644    -0.44050   -2.128350278   -0.377284322    1.751065956
     1       4     0.14644    -0.14644    -0.44050   -2.130981328   -0.379913435    1.751067893
     1       4     0.29347     0.00059     0.58870   -3.393175126   -1.844240862    1.548934264
     1       4    -0.14762    -0.44050    -0.14644   -2.128350278   -0.377284322    1.751065956
     1       4    -0.00059    -0.29347    -0.29347   -1.374127338    0.535921439    1.910048777
     1       4     0.14644    -0.14644    -0.14644   -0.910586356    1.098200220    2.008786576
     1       4     0.29347     0.00059    -0.29347   -1.374127338    0.535921439    1.910048777
     1       4    -0.14762    -0.44050     0.14762   -2.125651827   -0.374583934    1.751067893
     1       4    -0.00059    -0.29347     0.00059   -1.835405217    0.014400475    1.849805692
     1       4     0.29347    -0.29347     0.00059   -1.374127338    0.535921439    1.910048777
     1       4     0.44050    -0.14644    -0.14644   -2.130981328   -0.379913435    1.751067893
     1       4    -0.00059     0.58870     0.29465   -3.393175126   -1.844240862    1.548934264
     1       4     0.14644    -0.44050     0.14762   -2.128350278   -0.377284322    1.751065956
     1       4    -0.14762     0.14762    -0.44050   -2.125651827   -0.374583934    1.751067893
     1       4    -0.00059     0.29465     0.58870   -3.393175126   -1.844240862    1.548934264
     1       4    -0.44168    -0.14644    -0.14644   -2.134057838   -0.382989945    1.751067893
     1       4    -0.29465     0.00059    -0.29347   -1.378310431    0.531735980    1.910046411
     1       4    -0.00059     0.00059    -0.29347   -1.835405218    0.014400474    1.849805692
     1       4     0.14644     0.14762    -0.44050   -2.128350278   -0.377284322    1.751065956
     1       4    -0.29465    -0.29347     0.00059   -1.378310431    0.531735980    1.910046411
     1       4    -0.14762    -0.14644    -0.14644   -0.909500010    1.099282596    2.008782606
     1       5     0.00000     0.00000     0.00000    0.311639656    4.340734145    4.029094489
     1       5     0.14703     0.14703    -0.14703    1.193064763    4.528836483    3.335771720
     1       5     0.29406     0.29406    -0.29406    0.648500343    3.872918218    3.224417875
     1       5    -0.14703    -0.14703     0.14703    1.193064763    4.528836484    3.335771721
     1       5     0.14703    -0.14703     0.14703    1.193064763    4.528836483    3.335771720
     1       5     0.29406     0.00000     0.00000    1.559345635    4.300257957    2.740912323
     1       5     0.44109     0.14703    -0.14703    1.688364679    4.346582814    2.658218135
     1       5     0.00000    -0.29406     0.29406    2.339350703    5.322011171    2.982660468
     1       5     0.29406    -0.29406     0.29406    0.648500343    3.872918218    3.224417875
     1       5     0.44109    -0.14703     0.14703    1.688364679    4.346582813    2.658218134
     1       5     0.58812     0.00000     0.00000    0.870774174    3.060822603    2.190048429
     1       5    -0.44109     0.14703    -0.14703    1.688364679    4.346582813    2.658218134
     1       5    -0.14703     0.14703    -0.14703    1.193064763    4.528836483    3.335771719
     1       5     0.00000     0.29406    -0.29406    2.339350703    5.322011171    2.982660468
     1       5    -0.44109    -0.14703     0.14703    1.688364679    4.346582814    2.658218135
     1       5    -0.29406     0.00000     0.00000    1.559345635    4.300257957    2.740912323
     1       5    -0.14703     0.14703     0.14703    1.193064763    4.528836484    3.335771720
     1       5     0.00000     0.29406     0.00000    1.559345635    4.300257957    2.740912323
     1       5     0.14703     0.44109    -0.14703    1.688364679    4.346582813    2.658218134
     1       5    -0.29406     0.00000     0.29406    2.339350703    5.322011171    2.982660468
     1       5     0.00000     0.00000     0.29406    1.559345635    4.300257957    2.740912323
     1       5     0.14703     0.14703     0.14703    1.193064763    4.528836482    3.335771719
     1       5     0.29406     0.29406     0.00000    2.339350703    5.322011171    2.982660468
     1       5    -0.14703    -0.14703     0.44109    1.688364679    4.346582813    2.658218135
     1       5     0.14703    -0.14703     0.44109    1.688364679    4.346582813    2.658218135
     1       5     0.29406     0.00000     0.29406    2.339350703    5.322011171    2.982660468
     1       5     0.44109     0.14703     0.14703    1.688364679    4.346582813    2.658218135
     1       5    -0.00000    -0.29406    -0.58812    3.997532276    6.636731192    2.639198916
     1       5    -0.29406     0.29406     0.00000    2.339350703    5.322011171    2.982660468
     1       5    -0.14703     0.44109    -0.14703    1.688364679    4.346582813    2.658218135
     1       5     0.58812     0.00000     0.29406    3.997532276    6.636731192    2.639198916
     1       5    -0.44109     0.14703     0.14703    1.688364679    4.346582813    2.658218134
     1       5    -0.29406     0.29406     0.29406    0.648500343    3.872918218    3.224417875
     1       5    -0.14703     0.44109     0.14703    1.688364679    4.346582813    2.658218134
     1       5     0.00000     0.58812     0.00000    0.870774174    3.060822603    2.190048429
     1       5     0.14703    -0.44109    -0.14703    1.688364679    4.346582813    2.658218134
     1       5    -0.14703     0.14703     0.44109    1.688364679    4.346582813    2.658218135
     1       5     0.00000     0.29406     0.29406    2.339350703    5.322011171    2.982660468
     1       5     0.14703     0.44109     0.14703    1.688364679    4.346582813    2.658218135
     1       5    -0.29406    -0.00000    -0.58812    3.997532276    6.636731201    2.639198925
     1       5     0.00000     0.00000     0.58812    0.870774174    3.060822603    2.190048429
     1       5     0.14703     0.14703     0.44109    1.688364679    4.346582813    2.658218135
     1       5     0.29406     0.29406     0.29406    0.648500343    3.872918218    3.224417875
     1       5    -0.14703    -0.14703    -0.44109    1.688364679    4.346582813    2.658218134
     1       5     0.14703    -0.14703    -0.44109    1.688364679    4.346582813    2.658218135
     1       5     0.29406     0.00000     0.58812    3.997532276    6.636731202    2.639198926
     1       5    -0.14703    -0.44109    -0.14703    1.688364679    4.346582813    2.658218134
     1       5     0.00000    -0.29406    -0.29406    2.339350703    5.322011171    2.982660468
     1       5     0.14703    -0.14703    -0.14703    1.193064763    4.528836482    3.335771719
     1       5     0.29406     0.00000    -0.29406    2.339350703    5.322011171    2.982660468
     1       5    -0.14703    -0.44109     0.14703    1.688364679    4.346582813    2.658218134
     1       5     0.00000    -0.29406     0.00000    1.559345635    4.300257957    2.740912323
     1       5     0.29406    -0.29406     0.00000    2.339350703    5.322011171    2.982660468
     1       5     0.44109    -0.14703    -0.14703    1.688364679    4.346582813    2.658218134
     1       5     0.00000     0.58812     0.29406    3.997532276    6.636731187    2.639198911
     1       5     0.14703    -0.44109     0.14703    1.688364679    4.346582813    2.658218134
     1       5    -0.14703     0.14703    -0.44109    1.688364679    4.346582813    2.658218134
     1       5     0.00000     0.29406     0.58812    3.997532276    6.636731190    2.639198914
     1       5    -0.44109    -0.14703    -0.14703    1.688364679    4.346582813    2.658218134
