  0.000000000  0.000000000  0.000000000       8
       1       1   -7.528398000   -7.931891000
       1       2    5.551619000    6.513155000
       1       3    5.551619000    6.513155000
       1       4    5.551619000    6.513155000
       1       5    6.066319000    8.113510000
       1       6    9.031802000   10.992360000
       1       7    9.031802000   10.992360000
       1       8    9.031802000   10.992360000
  0.000000000  0.000000000  0.500000000       8
       1       1   -5.799385000   -5.905555000
       1       2   -1.478075000   -1.375486000
       1       3    4.144987000    4.959320000
       1       4    4.144987000    4.959320000
       1       5    6.401966000    8.242470000
       1       6   10.324821000   12.300633000
       1       7   10.324821000   12.300633000
       1       8   13.182130000   14.776723000
  0.000000000  0.500000000  0.500000000       8
       1       1   -4.813465000   -4.905399000
       1       2   -1.584230000   -1.495773000
       1       3    2.480375000    3.088226000
       1       4    2.480375000    3.088226000
       1       5    7.230083000    8.659365000
       1       6    7.300200000    8.951803000
       1       7   15.979539000   18.703512000
       1       8   15.979539000   18.703512000
