# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       3     0.14644    -0.14644     0.14762    4.689863385    5.577797885    0.887934500
     1       3     0.29347     0.00059     0.00059    3.563326586    4.348013600    0.784687014
     1       3     0.44050     0.14762    -0.14644    1.975117715    2.433507288    0.458389573
     1       3    -0.00059    -0.29347     0.29465    1.820562571    2.216729865    0.396167294
     1       3    -0.29465     0.29465    -0.29347    4.144872351    4.959204332    0.814331980
     1       3     0.44050    -0.14644     0.14762    1.975117715    2.433507288    0.458389573
     1       3    -0.58870     0.00059     0.00059    2.480336775    3.088186243    0.607849468
     1       3    -0.44168     0.14762    -0.14644    1.964998955    2.422884532    0.457885577
     1       3    -0.14762     0.14762    -0.14644    4.687028032    5.574959074    0.887931042
     1       3    -0.00059     0.29465    -0.29347    1.820562571    2.216729865    0.396167294
     1       3    -0.44168    -0.14644     0.14762    1.964998955    2.422884532    0.457885577
     1       3    -0.29465     0.00059     0.00059    3.554777855    4.339464922    0.784687067
     1       3    -0.14762     0.14762     0.14762    4.688235457    5.576169957    0.887934500
     1       3    -0.00059     0.29465     0.00059    3.554777855    4.339464922    0.784687067
     1       3     0.14644     0.44168    -0.14644    1.965440833    2.423196497    0.457755665
     1       3    -0.29465     0.00059     0.29465    1.814187936    2.210154104    0.395966168
     1       3    -0.00059     0.00059     0.29465    3.554777855    4.339464922    0.784687067
     1       3     0.14644     0.14762     0.14762    4.687028032    5.574959074    0.887931042
     1       3     0.29347     0.29465     0.00059    1.820562571    2.216729865    0.396167294
     1       3    -0.14762    -0.14644     0.44168    1.964998955    2.422884532    0.457885577
     1       3     0.14644    -0.14644     0.44168    1.965440833    2.423196497    0.457755665
     1       3     0.29347     0.00059     0.29465    1.820562571    2.216729865    0.396167294
     1       3     0.44050     0.14762     0.14762    1.974770409    2.433279303    0.458508894
     1       3    -0.00059    -0.29347     0.58870    1.672160723    2.096813048    0.424652325
     1       3    -0.29465     0.29465     0.00059    1.814187936    2.210154104    0.395966168
     1       3    -0.14762     0.44168    -0.14644    1.964998955    2.422884532    0.457885577
     1       3    -0.58870     0.00059     0.29465    1.672160723    2.096813048    0.424652325
     1       3    -0.44168     0.14762     0.14762    1.964620618    2.422627021    0.458006403
     1       3     0.29347    -0.29347    -0.29347    4.144996346    4.959329346    0.814333000
     1       3    -0.14762     0.44168     0.14762    1.964620618    2.422627021    0.458006403
     1       3    -0.00059    -0.58753     0.00059    2.480336775    3.088186243    0.607849468
     1       3     0.14644    -0.44050    -0.14644    1.975529124    2.433790079    0.458260956
     1       3    -0.14762     0.14762     0.44168    1.964620618    2.422627021    0.458006403
     1       3    -0.00059     0.29465     0.29465    1.814187936    2.210154104    0.395966168
     1       3     0.14644     0.44168     0.14762    1.964998955    2.422884532    0.457885577
     1       3    -0.29465     0.00059     0.58870    1.672160723    2.096813048    0.424652325
     1       3    -0.00059     0.00059    -0.58753    2.480336775    3.088186243    0.607849468
     1       3     0.14644     0.14762     0.44168    1.964998955    2.422884532    0.457885577
     1       3    -0.29465    -0.29347    -0.29347    4.144872351    4.959204332    0.814331980
     1       3    -0.14762    -0.14644    -0.44050    1.975117715    2.433507288    0.458389573
     1       3     0.14644    -0.14644    -0.44050    1.975529124    2.433790079    0.458260956
     1       3    -0.29465     0.58870     0.00059    1.672160723    2.096813048    0.424652325
     1       3    -0.14762    -0.44050    -0.14644    1.975117715    2.433507288    0.458389573
     1       3    -0.00059    -0.29347    -0.29347    1.826950755    2.223317914    0.396367159
     1       3     0.14644    -0.14644    -0.14644    4.696480045    5.584414545    0.887934500
     1       3     0.29347     0.00059    -0.29347    1.826950755    2.223317915    0.396367159
     1       3    -0.14762    -0.44050     0.14762    1.974770409    2.433279303    0.458508894
     1       3    -0.00059    -0.29347     0.00059    3.563326586    4.348013600    0.784687014
     1       3     0.29347    -0.29347     0.00059    1.826950755    2.223317914    0.396367159
     1       3     0.44050    -0.14644    -0.14644    1.975529124    2.433790079    0.458260956
     1       3    -0.00059    -0.58753     0.29465    1.672160723    2.096813048    0.424652325
     1       3     0.14644    -0.44050     0.14762    1.975117715    2.433507288    0.458389573
     1       3    -0.14762     0.14762    -0.44050    1.974770409    2.433279303    0.458508894
     1       3     0.58753    -0.29347     0.00059    1.672160723    2.096813048    0.424652325
     1       3    -0.44168    -0.14644    -0.14644    1.965440833    2.423196497    0.457755665
     1       3    -0.29465     0.00059    -0.29347    1.820562571    2.216729865    0.396167294
     1       3    -0.00059     0.00059    -0.29347    3.563326586    4.348013600    0.784687014
     1       3     0.14644     0.14762    -0.44050    1.975117715    2.433507288    0.458389573
     1       3    -0.29465    -0.29347     0.00059    1.820562571    2.216729865    0.396167294
     1       3    -0.14762    -0.14644    -0.14644    4.689863385    5.577797885    0.887934500
     1       4    -0.00059     0.00059     0.00059    5.551595287    6.513131287    0.961536000
     1       4     0.14644     0.14762    -0.14644    4.697459665    5.585390688    0.887931023
     1       4    -0.29465    -0.29347     0.29465    4.144961564    4.959294564    0.814333000
     1       4    -0.14762    -0.14644     0.14762    4.694798946    5.582733446    0.887934500
     1       4     0.14644    -0.14644     0.14762    4.697459665    5.585390688    0.887931023
     1       4     0.29347     0.00059     0.00059    3.563346698    4.348040198    0.784693500
     1       4     0.44050     0.14762    -0.14644    3.158026747    3.869114160    0.711087414
     1       4    -0.00059    -0.29347     0.29465    4.048300764    4.862631337    0.814330573
     1       4    -0.29465     0.29465    -0.29347    4.144961564    4.959294564    0.814333000
     1       4     0.44050    -0.14644     0.14762    3.158026747    3.869114160    0.711087414
     1       4    -0.58870     0.00059     0.00059    2.480388018    3.088239018    0.607851000
     1       4    -0.44168     0.14762    -0.14644    3.154139796    3.865227291    0.711087495
     1       4    -0.14762     0.14762    -0.14644    4.694798946    5.582733446    0.887934500
     1       4    -0.00059     0.29465    -0.29347    4.048300764    4.862631337    0.814330573
     1       4    -0.44168    -0.14644     0.14762    3.154139796    3.865227291    0.711087495
     1       4    -0.29465     0.00059     0.00059    3.554798232    4.339491732    0.784693500
     1       4    -0.14762     0.14762     0.14762    4.688235457    5.576169957    0.887934500
     1       4    -0.00059     0.29465     0.00059    3.554798232    4.339491732    0.784693500
     1       4     0.14644     0.44168    -0.14644    3.150992590    3.862084590    0.711092000
     1       4    -0.29465     0.00059     0.29465    4.043179736    4.857512736    0.814333000
     1       4    -0.00059     0.00059     0.29465    3.554798232    4.339491732    0.784693500
     1       4     0.14644     0.14762     0.14762    4.694798946    5.582733446    0.887934500
     1       4     0.29347     0.29465     0.00059    4.048300764    4.862631337    0.814330573
     1       4    -0.14762    -0.14644     0.44168    3.154139796    3.865227291    0.711087495
     1       4     0.14644    -0.14644     0.44168    3.150992590    3.862084590    0.711092000
     1       4     0.29347     0.00059     0.29465    4.048300764    4.862631337    0.814330573
     1       4     0.44050     0.14762     0.14762    3.161231636    3.872323636    0.711092000
     1       4    -0.00059    -0.29347     0.58870    1.773746837    2.232165833    0.458418995
     1       4    -0.29465     0.29465     0.00059    4.043179736    4.857512736    0.814333000
     1       4    -0.14762     0.44168    -0.14644    3.154139796    3.865227291    0.711087495
     1       4    -0.58870     0.00059     0.29465    1.773746837    2.232165833    0.458418995
     1       4    -0.44168     0.14762     0.14762    3.157351392    3.868443392    0.711092000
     1       4     0.29347    -0.29347    -0.29347    4.144996346    4.959329346    0.814333000
     1       4    -0.14762     0.44168     0.14762    3.157351392    3.868443392    0.711092000
     1       4    -0.00059    -0.58753     0.00059    2.480388018    3.088239018    0.607851000
     1       4     0.14644    -0.44050    -0.14644    3.154885551    3.865977551    0.711092000
     1       4    -0.14762     0.14762     0.44168    3.157351392    3.868443392    0.711092000
     1       4    -0.00059     0.29465     0.29465    4.043179736    4.857512736    0.814333000
     1       4     0.14644     0.44168     0.14762    3.154139796    3.865227291    0.711087495
     1       4    -0.29465     0.00059     0.58870    1.773746837    2.232165833    0.458418995
     1       4    -0.00059     0.00059    -0.58753    2.480388018    3.088239018    0.607851000
     1       4     0.14644     0.14762     0.44168    3.154139796    3.865227291    0.711087495
     1       4    -0.29465    -0.29347    -0.29347    4.144961564    4.959294564    0.814333000
     1       4    -0.14762    -0.14644    -0.44050    3.158026747    3.869114160    0.711087414
     1       4     0.14644    -0.14644    -0.44050    3.154885551    3.865977551    0.711092000
